Unnamed: 0,content,label
2849,back trump promising democrats abolish suburbs cannot wrap head around people dumb enough believe shit,1
2850,closing public gathering spaces added benefit removing targets mass violence,1
2851,would playtone without adam schlesinger without thing one der lost covid 19 terribly sad today hanx,1
2852,leaders orange county california democratic party pushing drop film legend john wayne name statue likenesses county airport racist bigoted comments,1
2854,interesting personal,1
2855,say defundpolice mean people dying need invest people livelihoods instead example detroit spent 294 million police last year 9 million health systemic oppression numbers,1
2856,interventionist hacktivist journalist activist justice legion expect us internet anonymous everywhere georgefloydprotests,1
2857,abortion abortion democrats believe settled women right terminate life right amp including moment near birth millions us far settled matter prolife,1
2858,fills heart joy retweet sad bad,1
2859,anthonysabatini cnn head cdc says 8 weeks everyone wore masks ilk responsible every,1
2860,betsy devos wanting murder public school teachers really surprise us suppose,1
2861,already embarrassed day future generations watch trump coronavirus briefings wonder world wrong americans back stood let travesty happen,1
2862,fracking ban would beginning radical democrats called total elimination fossil fuels green new deal could cost american households 60 000 per year,1
2863,michigan house passes bill voluntarily begin placing human implantable microchips bodies state government employees govwhitmer michigan rfidmicrochips markofthebeast nowtheendbegins,1
2864,wrote thoughts make moment real turning point bring real change pulled together resources help young activists sustain momentum channeling energy concrete action,1
2866,joining friend joebiden tomorrow talk everything stake election hope join us critical moment history us part build country know,1
2867,country amp constitution built foundational separation church state today scotus ruled public funds taxpayer dollars go religious schools think time church state get constitutionally mandated divorce,1
2868,realdonaldtrump greatest president lifetime truly amazing president keeps campaign promises,1
2869,say unemployment rate lowest unemployment rate history america well 3 eisenhower first term,1
2870,portland portends rest us,1
2871,said post say one job dems must unite behind joebiden whomever picks running mate please let us pick apart guy white house go whole story stay together stay point,1
2872,new chris president trump sit discuss recent spike violence major cities across country tune sunday catch full interview foxnewssunday,1
2873,cuba lung cancer vaccine us access sanctioned cuba cuba eliminated hiv transmission mother child cuba literacy rate nearly 98 sorry reality offends used propaganda,1
2874,bernie sanders wants implement socialism bad needs move cuba leader stay america bernie,1
2876,nancy pelosi petulant decision tear copy trump speech end last night state union address appears massively backfired pelositantrum,1
2877,israelusaforevr speakerpelosi probably childish response something almost hour,1
2878,repkclark someone even shake hand speaker house tells president priorities lie squarely american people sotu,1
2880,joe biden launched 2020 campaign calling antifa courageous group americans,1
2881,country torn apart seams donald trump actually seems enjoying,1
2882,need guys states publicly shaming anti maskers,1
2883,stay minute maybe thought might encounter untrained violent cops identifiable insignias hold accountable fired tear gas rubber bullets protesters,1
